player_id,team_id,match_hash_id,date_local,round,league,is_finals,opponent,home_away,result,team_gf,team_ga,starting,sub_on_min,sub_off_min,minutes,minutes_estimated,goals,goals_open_play,goals_penalty,own_goals,votes,yellow_cards,red_cards,borrowed,is_captain,is_goalkeeper,gf_on_pitch,ga_on_pitch,clean_sheet
xNx5yyorzK,Ome0kzBPd0,pN6R9nGbDN,2026-02-28 15:00,R1,HPG Homes State League 1,False,Adelaide Cobras FC Senior Men's SL1,H,L,1,2,False,81,,9,False,0,0,0,0,0,0,0,False,False,False,0,1,False
AN0oRRWo2m,Ome0kzBPd0,pN6R9nGbDN,2026-02-28 15:00,R1,HPG Homes State League 1,False,Adelaide Cobras FC Senior Men's SL1,H,L,1,2,True,,,90,False,0,0,0,0,0,0,0,False,False,True,1,2,False
emAekVOBmB,Ome0kzBPd0,pN6R9nGbDN,2026-02-28 15:00,R1,HPG Homes State League 1,False,Adelaide Cobras FC Senior Men's SL1,H,L,1,2,True,,,90,False,0,0,0,0,0,0,0,False,False,False,1,2,False
WdgpPwlomR,Ome0kzBPd0,pN6R9nGbDN,2026-02-28 15:00,R1,HPG Homes State League 1,False,Adelaide Cobras FC Senior Men's SL1,H,L,1,2,True,,81,81,False,0,0,0,0,0,0,0,False,False,False,1,1,False
wNl4rrzpMN,Ome0kzBPd0,pN6R9nGbDN,2026-02-28 15:00,R1,HPG Homes State League 1,False,Adelaide Cobras FC Senior Men's SL1,H,L,1,2,False,81,,9,False,0,0,0,0,0,0,0,False,False,False,0,1,False
pmvvqqZXDm,Ome0kzBPd0,pN6R9nGbDN,2026-02-28 15:00,R1,HPG Homes State League 1,False,Adelaide Cobras FC Senior Men's SL1,H,L,1,2,True,,,90,False,0,0,0,0,2,0,0,False,False,False,1,2,False
Rdk2bkkZRK,Ome0kzBPd0,pN6R9nGbDN,2026-02-28 15:00,R1,HPG Homes State League 1,False,Adelaide Cobras FC Senior Men's SL1,H,L,1,2,True,,,90,False,0,0,0,0,0,0,0,False,False,False,1,2,False
pN69M4jOm0,Ome0kzBPd0,pN6R9nGbDN,2026-02-28 15:00,R1,HPG Homes State League 1,False,Adelaide Cobras FC Senior Men's SL1,H,L,1,2,True,,66,66,False,0,0,0,0,0,0,0,False,False,False,1,0,False
xNx9XOPOKk,Ome0kzBPd0,pN6R9nGbDN,2026-02-28 15:00,R1,HPG Homes State League 1,False,Adelaide Cobras FC Senior Men's SL1,H,L,1,2,True,,,90,False,0,0,0,0,0,0,0,False,False,False,1,2,False
gdM6PPePOm,Ome0kzBPd0,pN6R9nGbDN,2026-02-28 15:00,R1,HPG Homes State League 1,False,Adelaide Cobras FC Senior Men's SL1,H,L,1,2,False,66,,24,False,0,0,0,0,0,0,0,False,False,False,0,2,False
emAnLVengN,Ome0kzBPd0,pN6R9nGbDN,2026-02-28 15:00,R1,HPG Homes State League 1,False,Adelaide Cobras FC Senior Men's SL1,H,L,1,2,True,,,90,False,1,1,0,0,1,0,0,False,True,False,1,2,False
ZNQO5LxGGd,Ome0kzBPd0,pN6R9nGbDN,2026-02-28 15:00,R1,HPG Homes State League 1,False,Adelaide Cobras FC Senior Men's SL1,H,L,1,2,True,,81,81,False,0,0,0,0,0,0,0,False,False,False,1,1,False
4KLlJJ9wpK,Ome0kzBPd0,pN6R9nGbDN,2026-02-28 15:00,R1,HPG Homes State League 1,False,Adelaide Cobras FC Senior Men's SL1,H,L,1,2,False,75,,15,False,0,0,0,0,0,1,0,False,False,False,0,2,False
vmZpVVjn2K,Ome0kzBPd0,pN6R9nGbDN,2026-02-28 15:00,R1,HPG Homes State League 1,False,Adelaide Cobras FC Senior Men's SL1,H,L,1,2,True,,75,75,False,0,0,0,0,0,0,0,False,False,False,1,0,False
JmXWxAEpMd,Ome0kzBPd0,pN6R9nGbDN,2026-02-28 15:00,R1,HPG Homes State League 1,False,Adelaide Cobras FC Senior Men's SL1,H,L,1,2,True,,,90,False,0,0,0,0,0,0,0,False,False,False,1,2,False
xNx5yyorzK,Ome0kzBPd0,8NO5XyQ6Bd,2026-03-07 19:00,R2,HPG Homes State League 1,False,Cumberland United Senior Men's SL1,A,W,2,1,False,77,,13,False,0,0,0,0,0,0,0,False,False,False,1,0,False
AN0oRRWo2m,Ome0kzBPd0,8NO5XyQ6Bd,2026-03-07 19:00,R2,HPG Homes State League 1,False,Cumberland United Senior Men's SL1,A,W,2,1,True,,,90,False,0,0,0,0,1,0,0,False,False,True,2,1,False
emAekVOBmB,Ome0kzBPd0,8NO5XyQ6Bd,2026-03-07 19:00,R2,HPG Homes State League 1,False,Cumberland United Senior Men's SL1,A,W,2,1,True,,77,77,False,0,0,0,0,0,1,0,False,False,False,1,1,False
WdgpPwlomR,Ome0kzBPd0,8NO5XyQ6Bd,2026-03-07 19:00,R2,HPG Homes State League 1,False,Cumberland United Senior Men's SL1,A,W,2,1,True,,77,77,False,0,0,0,0,0,0,0,False,False,False,1,1,False
pmvvqqZXDm,Ome0kzBPd0,8NO5XyQ6Bd,2026-03-07 19:00,R2,HPG Homes State League 1,False,Cumberland United Senior Men's SL1,A,W,2,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,2,1,False
Rdk2bkkZRK,Ome0kzBPd0,8NO5XyQ6Bd,2026-03-07 19:00,R2,HPG Homes State League 1,False,Cumberland United Senior Men's SL1,A,W,2,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,2,1,False
pN69M4jOm0,Ome0kzBPd0,8NO5XyQ6Bd,2026-03-07 19:00,R2,HPG Homes State League 1,False,Cumberland United Senior Men's SL1,A,W,2,1,True,,68,68,False,0,0,0,1,0,0,0,False,False,False,1,1,False
xNx9XOPOKk,Ome0kzBPd0,8NO5XyQ6Bd,2026-03-07 19:00,R2,HPG Homes State League 1,False,Cumberland United Senior Men's SL1,A,W,2,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,2,1,False
gdM6PPePOm,Ome0kzBPd0,8NO5XyQ6Bd,2026-03-07 19:00,R2,HPG Homes State League 1,False,Cumberland United Senior Men's SL1,A,W,2,1,False,68,,22,False,0,0,0,0,0,0,0,False,False,False,1,0,False
emAnLVengN,Ome0kzBPd0,8NO5XyQ6Bd,2026-03-07 19:00,R2,HPG Homes State League 1,False,Cumberland United Senior Men's SL1,A,W,2,1,True,,,90,False,0,0,0,0,3,0,0,False,True,False,2,1,False
ZNQO5LxGGd,Ome0kzBPd0,8NO5XyQ6Bd,2026-03-07 19:00,R2,HPG Homes State League 1,False,Cumberland United Senior Men's SL1,A,W,2,1,True,,,90,False,1,1,0,0,0,1,0,False,False,False,2,1,False
4KLlJJ9wpK,Ome0kzBPd0,8NO5XyQ6Bd,2026-03-07 19:00,R2,HPG Homes State League 1,False,Cumberland United Senior Men's SL1,A,W,2,1,False,77,,13,False,0,0,0,0,0,0,0,False,False,False,1,0,False
vmZpVVjn2K,Ome0kzBPd0,8NO5XyQ6Bd,2026-03-07 19:00,R2,HPG Homes State League 1,False,Cumberland United Senior Men's SL1,A,W,2,1,True,,68,68,False,1,1,0,0,0,0,0,False,False,False,1,1,False
EN2gvkgeKq,Ome0kzBPd0,8NO5XyQ6Bd,2026-03-07 19:00,R2,HPG Homes State League 1,False,Cumberland United Senior Men's SL1,A,W,2,1,False,68,,22,False,0,0,0,0,0,0,0,False,False,False,1,0,False
JmXWxAEpMd,Ome0kzBPd0,8NO5XyQ6Bd,2026-03-07 19:00,R2,HPG Homes State League 1,False,Cumberland United Senior Men's SL1,A,W,2,1,True,,,90,False,0,0,0,0,0,1,0,False,False,False,2,1,False
xNx5yyorzK,Ome0kzBPd0,ld454DVkrm,2026-03-14 15:00,R3,HPG Homes State League 1,False,Fulham United Senior Men's SL1,H,W,3,0,False,63,,27,False,2,2,0,0,2,0,0,False,False,False,3,0,False
AN0oRRWo2m,Ome0kzBPd0,ld454DVkrm,2026-03-14 15:00,R3,HPG Homes State League 1,False,Fulham United Senior Men's SL1,H,W,3,0,True,,,90,False,0,0,0,0,0,0,0,False,False,True,3,0,True
emAekVOBmB,Ome0kzBPd0,ld454DVkrm,2026-03-14 15:00,R3,HPG Homes State League 1,False,Fulham United Senior Men's SL1,H,W,3,0,True,,,90,False,0,0,0,0,0,0,0,False,False,False,3,0,True
WdgpPwlomR,Ome0kzBPd0,ld454DVkrm,2026-03-14 15:00,R3,HPG Homes State League 1,False,Fulham United Senior Men's SL1,H,W,3,0,True,,63,63,False,0,0,0,0,0,0,0,False,False,False,0,0,False
EN2p5xzXed,Ome0kzBPd0,ld454DVkrm,2026-03-14 15:00,R3,HPG Homes State League 1,False,Fulham United Senior Men's SL1,H,W,3,0,False,80,,10,False,0,0,0,0,0,0,0,False,False,False,2,0,False
pmvvqqZXDm,Ome0kzBPd0,ld454DVkrm,2026-03-14 15:00,R3,HPG Homes State League 1,False,Fulham United Senior Men's SL1,H,W,3,0,True,,,90,False,0,0,0,0,1,0,0,False,False,False,3,0,True
Rdk2bkkZRK,Ome0kzBPd0,ld454DVkrm,2026-03-14 15:00,R3,HPG Homes State League 1,False,Fulham United Senior Men's SL1,H,W,3,0,True,,,90,False,0,0,0,0,0,0,0,False,False,False,3,0,True
pN69M4jOm0,Ome0kzBPd0,ld454DVkrm,2026-03-14 15:00,R3,HPG Homes State League 1,False,Fulham United Senior Men's SL1,H,W,3,0,True,,63,63,False,0,0,0,0,0,0,0,False,False,False,0,0,False
xNx9XOPOKk,Ome0kzBPd0,ld454DVkrm,2026-03-14 15:00,R3,HPG Homes State League 1,False,Fulham United Senior Men's SL1,H,W,3,0,True,,80,80,False,0,0,0,0,0,0,0,False,False,False,1,0,False
gdM6PPePOm,Ome0kzBPd0,ld454DVkrm,2026-03-14 15:00,R3,HPG Homes State League 1,False,Fulham United Senior Men's SL1,H,W,3,0,False,63,,27,False,1,1,0,0,0,0,0,False,False,False,3,0,False
emAnLVengN,Ome0kzBPd0,ld454DVkrm,2026-03-14 15:00,R3,HPG Homes State League 1,False,Fulham United Senior Men's SL1,H,W,3,0,True,,,90,False,0,0,0,0,0,0,0,False,True,False,3,0,True
ZNQO5LxGGd,Ome0kzBPd0,ld454DVkrm,2026-03-14 15:00,R3,HPG Homes State League 1,False,Fulham United Senior Men's SL1,H,W,3,0,True,,80,80,False,0,0,0,0,0,0,0,False,False,False,1,0,False
4KLlJJ9wpK,Ome0kzBPd0,ld454DVkrm,2026-03-14 15:00,R3,HPG Homes State League 1,False,Fulham United Senior Men's SL1,H,W,3,0,False,80,,10,False,0,0,0,0,0,1,0,False,False,False,2,0,False
vmZpVVjn2K,Ome0kzBPd0,ld454DVkrm,2026-03-14 15:00,R3,HPG Homes State League 1,False,Fulham United Senior Men's SL1,H,W,3,0,True,,63,63,False,0,0,0,0,0,0,0,False,False,False,0,0,False
EN2gvkgeKq,Ome0kzBPd0,ld454DVkrm,2026-03-14 15:00,R3,HPG Homes State League 1,False,Fulham United Senior Men's SL1,H,W,3,0,False,63,,27,False,0,0,0,0,0,0,0,False,False,False,3,0,False
JmXWxAEpMd,Ome0kzBPd0,ld454DVkrm,2026-03-14 15:00,R3,HPG Homes State League 1,False,Fulham United Senior Men's SL1,H,W,3,0,True,,,90,False,0,0,0,0,3,0,0,False,False,False,3,0,True
xNx5yyorzK,Ome0kzBPd0,OmepXb907d,2026-03-20 19:30,R4,HPG Homes State League 1,False,Adelaide Croatia Raiders Senior Men's SL1,A,L,0,5,True,,64,64,False,0,0,0,0,0,0,0,False,False,False,0,4,False
AN0oRRWo2m,Ome0kzBPd0,OmepXb907d,2026-03-20 19:30,R4,HPG Homes State League 1,False,Adelaide Croatia Raiders Senior Men's SL1,A,L,0,5,True,,,90,False,0,0,0,0,0,0,0,False,False,True,0,5,False
emAekVOBmB,Ome0kzBPd0,OmepXb907d,2026-03-20 19:30,R4,HPG Homes State League 1,False,Adelaide Croatia Raiders Senior Men's SL1,A,L,0,5,True,,74,74,False,0,0,0,0,0,0,0,False,False,False,0,4,False
WdgpPwlomR,Ome0kzBPd0,OmepXb907d,2026-03-20 19:30,R4,HPG Homes State League 1,False,Adelaide Croatia Raiders Senior Men's SL1,A,L,0,5,False,64,,26,False,0,0,0,0,0,0,0,False,False,False,0,1,False
wNl4rrzpMN,Ome0kzBPd0,OmepXb907d,2026-03-20 19:30,R4,HPG Homes State League 1,False,Adelaide Croatia Raiders Senior Men's SL1,A,L,0,5,False,74,,16,False,0,0,0,0,0,0,0,False,False,False,0,1,False
EN2p5xzXed,Ome0kzBPd0,OmepXb907d,2026-03-20 19:30,R4,HPG Homes State League 1,False,Adelaide Croatia Raiders Senior Men's SL1,A,L,0,5,False,64,,26,False,0,0,0,0,0,0,0,False,False,False,0,1,False
pmvvqqZXDm,Ome0kzBPd0,OmepXb907d,2026-03-20 19:30,R4,HPG Homes State League 1,False,Adelaide Croatia Raiders Senior Men's SL1,A,L,0,5,True,,,90,False,0,0,0,0,0,0,0,False,False,False,0,5,False
Rdk2bkkZRK,Ome0kzBPd0,OmepXb907d,2026-03-20 19:30,R4,HPG Homes State League 1,False,Adelaide Croatia Raiders Senior Men's SL1,A,L,0,5,True,,,90,False,0,0,0,0,0,0,0,False,False,False,0,5,False
pN69M4jOm0,Ome0kzBPd0,OmepXb907d,2026-03-20 19:30,R4,HPG Homes State League 1,False,Adelaide Croatia Raiders Senior Men's SL1,A,L,0,5,True,,,90,False,0,0,0,0,0,0,0,False,False,False,0,5,False
gdM6PPePOm,Ome0kzBPd0,OmepXb907d,2026-03-20 19:30,R4,HPG Homes State League 1,False,Adelaide Croatia Raiders Senior Men's SL1,A,L,0,5,False,74,,16,False,0,0,0,0,0,0,0,False,False,False,0,1,False
emAnLVengN,Ome0kzBPd0,OmepXb907d,2026-03-20 19:30,R4,HPG Homes State League 1,False,Adelaide Croatia Raiders Senior Men's SL1,A,L,0,5,True,,,90,False,0,0,0,0,0,0,0,False,True,False,0,5,False
ZNQO5LxGGd,Ome0kzBPd0,OmepXb907d,2026-03-20 19:30,R4,HPG Homes State League 1,False,Adelaide Croatia Raiders Senior Men's SL1,A,L,0,5,True,,74,74,False,0,0,0,0,0,0,0,False,False,False,0,4,False
4KLlJJ9wpK,Ome0kzBPd0,OmepXb907d,2026-03-20 19:30,R4,HPG Homes State League 1,False,Adelaide Croatia Raiders Senior Men's SL1,A,L,0,5,True,,,90,False,0,0,0,0,1,0,0,False,False,False,0,5,False
vmZpVVjn2K,Ome0kzBPd0,OmepXb907d,2026-03-20 19:30,R4,HPG Homes State League 1,False,Adelaide Croatia Raiders Senior Men's SL1,A,L,0,5,True,,64,64,False,0,0,0,0,0,0,0,False,False,False,0,4,False
EN2gvkgeKq,Ome0kzBPd0,OmepXb907d,2026-03-20 19:30,R4,HPG Homes State League 1,False,Adelaide Croatia Raiders Senior Men's SL1,A,L,0,5,False,74,,16,False,0,0,0,0,0,0,0,False,False,False,0,1,False
JmXWxAEpMd,Ome0kzBPd0,OmepXb907d,2026-03-20 19:30,R4,HPG Homes State League 1,False,Adelaide Croatia Raiders Senior Men's SL1,A,L,0,5,True,,74,74,False,0,0,0,0,0,0,0,False,False,False,0,4,False
xNx5yyorzK,Ome0kzBPd0,jmazB3OkqN,2026-03-28 15:00,R5,HPG Homes State League 1,False,Adelaide Blue Eagles Senior Men's SL1,A,D,1,1,False,87,,3,False,0,0,0,0,0,0,0,False,False,False,0,0,False
AN0oRRWo2m,Ome0kzBPd0,jmazB3OkqN,2026-03-28 15:00,R5,HPG Homes State League 1,False,Adelaide Blue Eagles Senior Men's SL1,A,D,1,1,True,,,90,False,0,0,0,0,3,0,0,False,False,True,1,1,False
emAekVOBmB,Ome0kzBPd0,jmazB3OkqN,2026-03-28 15:00,R5,HPG Homes State League 1,False,Adelaide Blue Eagles Senior Men's SL1,A,D,1,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,1,1,False
WdgpPwlomR,Ome0kzBPd0,jmazB3OkqN,2026-03-28 15:00,R5,HPG Homes State League 1,False,Adelaide Blue Eagles Senior Men's SL1,A,D,1,1,True,,62,62,False,0,0,0,0,0,1,0,False,False,False,0,1,False
EN2p5xzXed,Ome0kzBPd0,jmazB3OkqN,2026-03-28 15:00,R5,HPG Homes State League 1,False,Adelaide Blue Eagles Senior Men's SL1,A,D,1,1,True,,,90,False,0,0,0,0,0,1,0,False,False,False,1,1,False
pmvvqqZXDm,Ome0kzBPd0,jmazB3OkqN,2026-03-28 15:00,R5,HPG Homes State League 1,False,Adelaide Blue Eagles Senior Men's SL1,A,D,1,1,True,,,90,False,1,1,0,0,0,0,0,False,False,False,1,1,False
Rdk2bkkZRK,Ome0kzBPd0,jmazB3OkqN,2026-03-28 15:00,R5,HPG Homes State League 1,False,Adelaide Blue Eagles Senior Men's SL1,A,D,1,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,1,1,False
pN69M4jOm0,Ome0kzBPd0,jmazB3OkqN,2026-03-28 15:00,R5,HPG Homes State League 1,False,Adelaide Blue Eagles Senior Men's SL1,A,D,1,1,True,,71,71,False,0,0,0,0,0,0,0,False,False,False,0,1,False
emAnLVengN,Ome0kzBPd0,jmazB3OkqN,2026-03-28 15:00,R5,HPG Homes State League 1,False,Adelaide Blue Eagles Senior Men's SL1,A,D,1,1,True,,,90,False,0,0,0,0,0,1,0,False,True,False,1,1,False
ZNQO5LxGGd,Ome0kzBPd0,jmazB3OkqN,2026-03-28 15:00,R5,HPG Homes State League 1,False,Adelaide Blue Eagles Senior Men's SL1,A,D,1,1,True,,87,87,False,0,0,0,0,1,0,0,False,False,False,1,1,False
4KLlJJ9wpK,Ome0kzBPd0,jmazB3OkqN,2026-03-28 15:00,R5,HPG Homes State League 1,False,Adelaide Blue Eagles Senior Men's SL1,A,D,1,1,True,,62,62,False,0,0,0,0,0,0,0,False,False,False,0,1,False
vmZpVVjn2K,Ome0kzBPd0,jmazB3OkqN,2026-03-28 15:00,R5,HPG Homes State League 1,False,Adelaide Blue Eagles Senior Men's SL1,A,D,1,1,False,62,,28,False,0,0,0,0,0,0,0,False,False,False,1,0,False
EN2gvkgeKq,Ome0kzBPd0,jmazB3OkqN,2026-03-28 15:00,R5,HPG Homes State League 1,False,Adelaide Blue Eagles Senior Men's SL1,A,D,1,1,False,62,,28,False,0,0,0,0,0,0,0,False,False,False,1,0,False
1K3pQQAl3d,Ome0kzBPd0,jmazB3OkqN,2026-03-28 15:00,R5,HPG Homes State League 1,False,Adelaide Blue Eagles Senior Men's SL1,A,D,1,1,False,71,,19,False,0,0,0,0,0,1,0,False,False,False,1,0,False
JmXWxAEpMd,Ome0kzBPd0,jmazB3OkqN,2026-03-28 15:00,R5,HPG Homes State League 1,False,Adelaide Blue Eagles Senior Men's SL1,A,D,1,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,1,1,False
xNx5yyorzK,Ome0kzBPd0,MNGJxj7Lzm,2026-04-11 15:00,R6,HPG Homes State League 1,False,Cove FC Senior Men's SL1,H,W,4,0,True,,57,57,False,1,1,0,0,0,1,0,False,False,False,2,0,False
AN0oRRWo2m,Ome0kzBPd0,MNGJxj7Lzm,2026-04-11 15:00,R6,HPG Homes State League 1,False,Cove FC Senior Men's SL1,H,W,4,0,True,,,90,False,0,0,0,0,0,0,0,False,False,True,4,0,True
emAekVOBmB,Ome0kzBPd0,MNGJxj7Lzm,2026-04-11 15:00,R6,HPG Homes State League 1,False,Cove FC Senior Men's SL1,H,W,4,0,True,,86,86,False,0,0,0,0,0,0,0,False,False,False,3,0,False
WdgpPwlomR,Ome0kzBPd0,MNGJxj7Lzm,2026-04-11 15:00,R6,HPG Homes State League 1,False,Cove FC Senior Men's SL1,H,W,4,0,False,57,,33,False,0,0,0,0,0,1,0,False,False,False,2,0,False
EN2p5xzXed,Ome0kzBPd0,MNGJxj7Lzm,2026-04-11 15:00,R6,HPG Homes State League 1,False,Cove FC Senior Men's SL1,H,W,4,0,True,,,90,False,0,0,0,0,0,0,0,False,False,False,4,0,True
pmvvqqZXDm,Ome0kzBPd0,MNGJxj7Lzm,2026-04-11 15:00,R6,HPG Homes State League 1,False,Cove FC Senior Men's SL1,H,W,4,0,True,,,90,False,0,0,0,0,0,0,0,False,False,False,4,0,True
Rdk2bkkZRK,Ome0kzBPd0,MNGJxj7Lzm,2026-04-11 15:00,R6,HPG Homes State League 1,False,Cove FC Senior Men's SL1,H,W,4,0,True,,,90,False,1,1,0,0,3,0,0,False,False,False,4,0,True
pN69M4jOm0,Ome0kzBPd0,MNGJxj7Lzm,2026-04-11 15:00,R6,HPG Homes State League 1,False,Cove FC Senior Men's SL1,H,W,4,0,False,86,,4,False,0,0,0,0,0,0,0,False,False,False,1,0,False
pN6R44bWpN,Ome0kzBPd0,MNGJxj7Lzm,2026-04-11 15:00,R6,HPG Homes State League 1,False,Cove FC Senior Men's SL1,H,W,4,0,False,86,,4,False,0,0,0,0,0,0,0,False,False,False,1,0,False
emAnLVengN,Ome0kzBPd0,MNGJxj7Lzm,2026-04-11 15:00,R6,HPG Homes State League 1,False,Cove FC Senior Men's SL1,H,W,4,0,True,,,90,False,0,0,0,0,1,0,0,False,False,False,4,0,True
ZNQO5LxGGd,Ome0kzBPd0,MNGJxj7Lzm,2026-04-11 15:00,R6,HPG Homes State League 1,False,Cove FC Senior Men's SL1,H,W,4,0,True,,86,86,False,1,1,0,0,0,1,0,False,False,False,3,0,False
4KLlJJ9wpK,Ome0kzBPd0,MNGJxj7Lzm,2026-04-11 15:00,R6,HPG Homes State League 1,False,Cove FC Senior Men's SL1,H,W,4,0,False,57,,33,False,0,0,0,0,0,0,0,False,False,False,2,0,False
vmZpVVjn2K,Ome0kzBPd0,MNGJxj7Lzm,2026-04-11 15:00,R6,HPG Homes State League 1,False,Cove FC Senior Men's SL1,H,W,4,0,False,86,,4,False,0,0,0,0,0,0,0,False,False,False,1,0,False
EN2gvkgeKq,Ome0kzBPd0,MNGJxj7Lzm,2026-04-11 15:00,R6,HPG Homes State League 1,False,Cove FC Senior Men's SL1,H,W,4,0,True,,86,86,False,0,0,0,0,0,0,0,False,False,False,3,0,False
1K3pQQAl3d,Ome0kzBPd0,MNGJxj7Lzm,2026-04-11 15:00,R6,HPG Homes State League 1,False,Cove FC Senior Men's SL1,H,W,4,0,True,,57,57,False,1,1,0,0,0,1,0,False,True,False,2,0,False
JmXWxAEpMd,Ome0kzBPd0,MNGJxj7Lzm,2026-04-11 15:00,R6,HPG Homes State League 1,False,Cove FC Senior Men's SL1,H,W,4,0,True,,,90,False,0,0,0,0,2,1,0,False,False,False,4,0,True
xNx5yyorzK,Ome0kzBPd0,emAneR7vqN,2026-04-17 19:30,R7,HPG Homes State League 1,False,Adelaide Olympic Senior Men's SL1,A,W,2,1,True,,85,85,False,1,0,1,0,0,0,0,False,False,False,2,1,False
emAekVOBmB,Ome0kzBPd0,emAneR7vqN,2026-04-17 19:30,R7,HPG Homes State League 1,False,Adelaide Olympic Senior Men's SL1,A,W,2,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,2,1,False
WdgpPwlomR,Ome0kzBPd0,emAneR7vqN,2026-04-17 19:30,R7,HPG Homes State League 1,False,Adelaide Olympic Senior Men's SL1,A,W,2,1,True,,85,85,False,0,0,0,0,2,0,0,False,False,False,2,1,False
pN69Myy0m0,Ome0kzBPd0,emAneR7vqN,2026-04-17 19:30,R7,HPG Homes State League 1,False,Adelaide Olympic Senior Men's SL1,A,W,2,1,True,,,90,False,0,0,0,0,0,0,0,True,False,True,2,1,False
EN2p5xzXed,Ome0kzBPd0,emAneR7vqN,2026-04-17 19:30,R7,HPG Homes State League 1,False,Adelaide Olympic Senior Men's SL1,A,W,2,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,2,1,False
pmvvqqZXDm,Ome0kzBPd0,emAneR7vqN,2026-04-17 19:30,R7,HPG Homes State League 1,False,Adelaide Olympic Senior Men's SL1,A,W,2,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,2,1,False
Rdk2bkkZRK,Ome0kzBPd0,emAneR7vqN,2026-04-17 19:30,R7,HPG Homes State League 1,False,Adelaide Olympic Senior Men's SL1,A,W,2,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,2,1,False
pN69M4jOm0,Ome0kzBPd0,emAneR7vqN,2026-04-17 19:30,R7,HPG Homes State League 1,False,Adelaide Olympic Senior Men's SL1,A,W,2,1,True,,72,72,False,0,0,0,0,0,0,0,False,False,False,2,1,False
pN6R44bWpN,Ome0kzBPd0,emAneR7vqN,2026-04-17 19:30,R7,HPG Homes State League 1,False,Adelaide Olympic Senior Men's SL1,A,W,2,1,False,85,,5,False,0,0,0,0,0,0,0,False,False,False,0,0,False
emAnLVengN,Ome0kzBPd0,emAneR7vqN,2026-04-17 19:30,R7,HPG Homes State League 1,False,Adelaide Olympic Senior Men's SL1,A,W,2,1,True,,,90,False,0,0,0,0,0,0,0,False,True,False,2,1,False
ZNQO5LxGGd,Ome0kzBPd0,emAneR7vqN,2026-04-17 19:30,R7,HPG Homes State League 1,False,Adelaide Olympic Senior Men's SL1,A,W,2,1,False,85,,5,False,0,0,0,0,0,0,0,False,False,False,0,0,False
4KLlJJ9wpK,Ome0kzBPd0,emAneR7vqN,2026-04-17 19:30,R7,HPG Homes State League 1,False,Adelaide Olympic Senior Men's SL1,A,W,2,1,False,72,,18,False,0,0,0,0,0,1,0,False,False,False,0,0,False
EN2gvkgeKq,Ome0kzBPd0,emAneR7vqN,2026-04-17 19:30,R7,HPG Homes State League 1,False,Adelaide Olympic Senior Men's SL1,A,W,2,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,2,1,False
JmXWxAEpMd,Ome0kzBPd0,emAneR7vqN,2026-04-17 19:30,R7,HPG Homes State League 1,False,Adelaide Olympic Senior Men's SL1,A,W,2,1,True,,,90,False,1,1,0,0,3,0,0,False,False,False,2,1,False
xNx5yyorzK,Ome0kzBPd0,pN6R9neGbN,2026-05-02 15:00,R8,HPG Homes State League 1,False,Modbury Jets Senior Men's SL1,H,L,1,2,True,,,90,False,0,0,0,0,0,0,0,False,False,False,1,2,False
AN0oRRWo2m,Ome0kzBPd0,pN6R9neGbN,2026-05-02 15:00,R8,HPG Homes State League 1,False,Modbury Jets Senior Men's SL1,H,L,1,2,True,,,90,False,0,0,0,0,0,0,0,False,False,True,1,2,False
emAekVOBmB,Ome0kzBPd0,pN6R9neGbN,2026-05-02 15:00,R8,HPG Homes State League 1,False,Modbury Jets Senior Men's SL1,H,L,1,2,True,,61,61,False,0,0,0,0,0,0,0,False,False,False,1,1,False
WdgpPwlomR,Ome0kzBPd0,pN6R9neGbN,2026-05-02 15:00,R8,HPG Homes State League 1,False,Modbury Jets Senior Men's SL1,H,L,1,2,False,45,,45,False,0,0,0,0,0,0,0,False,False,False,1,1,False
EN2p5xzXed,Ome0kzBPd0,pN6R9neGbN,2026-05-02 15:00,R8,HPG Homes State League 1,False,Modbury Jets Senior Men's SL1,H,L,1,2,True,,86,86,False,0,0,0,0,0,1,0,False,False,False,1,2,False
Rdk2bkkZRK,Ome0kzBPd0,pN6R9neGbN,2026-05-02 15:00,R8,HPG Homes State League 1,False,Modbury Jets Senior Men's SL1,H,L,1,2,True,,,90,False,0,0,0,0,0,1,0,False,False,False,1,2,False
pN6R44bWpN,Ome0kzBPd0,pN6R9neGbN,2026-05-02 15:00,R8,HPG Homes State League 1,False,Modbury Jets Senior Men's SL1,H,L,1,2,True,,,90,False,0,0,0,0,0,0,0,False,False,False,1,2,False
gdM6PPePOm,Ome0kzBPd0,pN6R9neGbN,2026-05-02 15:00,R8,HPG Homes State League 1,False,Modbury Jets Senior Men's SL1,H,L,1,2,False,78,,12,False,0,0,0,0,0,0,0,False,False,False,0,1,False
